file,name,kind,startLine,endLine,length
extensions/vscode-foundation/src/commands/runRefactor.ts,"runRefactorCommand",FunctionDeclaration,23,64,42
extensions/vscode-foundation/src/commands/runRefactor.ts,"<inline>",ArrowFunction,40,40,1
extensions/vscode-foundation/src/commands/runRefactor.ts,"<inline>",ArrowFunction,41,41,1
extensions/vscode-foundation/src/commands/runRefactor.ts,"<inline>",ArrowFunction,42,63,22
extensions/vscode-foundation/src/commands/runRefactor.ts,"summarizePlan",FunctionDeclaration,66,80,15
extensions/vscode-foundation/src/commands/runRefactor.ts,"<inline>",ArrowFunction,69,69,1
extensions/vscode-foundation/src/commands/runRefactor.ts,"<inline>",ArrowFunction,76,76,1
extensions/vscode-foundation/src/extension.ts,"activate",FunctionDeclaration,7,15,9
extensions/vscode-foundation/src/extension.ts,"<inline>",ArrowFunction,10,12,3
extensions/vscode-foundation/src/extension.ts,"deactivate",FunctionDeclaration,17,17,1
extensions/vscode-foundation/src/participant/refactor.chat.ts,"registerRefactorChatParticipant",FunctionDeclaration,8,43,36
extensions/vscode-foundation/src/participant/refactor.chat.ts,"<inline>",ArrowFunction,17,40,24
extensions/vscode-foundation/src/participant/refactor.chat.ts,"runCli",FunctionDeclaration,45,58,14
extensions/vscode-foundation/src/participant/refactor.chat.ts,"<inline>",ArrowFunction,46,57,12
extensions/vscode-foundation/src/participant/refactor.chat.ts,"<inline>",ArrowFunction,50,50,1
extensions/vscode-foundation/src/participant/refactor.chat.ts,"<inline>",ArrowFunction,51,51,1
extensions/vscode-foundation/src/participant/refactor.chat.ts,"<inline>",ArrowFunction,53,56,4
extensions/vscode-foundation/src/participant/refactor.chat.ts,"formatPlan",FunctionDeclaration,60,75,16
extensions/vscode-foundation/src/participant/refactor.chat.ts,"<inline>",ArrowFunction,63,64,2
extensions/vscode-foundation/src/participant/refactor.chat.ts,"<inline>",ArrowFunction,71,71,1
packages/analyzer/src/cli.ts,"parseArgs",FunctionDeclaration,16,69,54
packages/analyzer/src/cli.ts,"printHelp",FunctionDeclaration,71,99,29
packages/analyzer/src/cli.ts,"getOutputPath",FunctionDeclaration,101,115,15
packages/analyzer/src/cli.ts,"getLevelIcon",FunctionDeclaration,117,121,5
packages/analyzer/src/cli.ts,"main",FunctionDeclaration,127,200,74
packages/analyzer/src/cli.ts,"<inline>",ArrowFunction,170,170,1
packages/analyzer/src/cli.ts,"<inline>",ArrowFunction,171,171,1
packages/analyzer/src/cli.ts,"<inline>",ArrowFunction,172,172,1
packages/analyzer/src/cli.ts,"<inline>",ArrowFunction,192,192,1
packages/analyzer/src/cli.ts,"printSummary",FunctionDeclaration,202,217,16
packages/analyzer/src/cli.ts,"<inline>",ArrowFunction,206,209,4
packages/analyzer/src/cli.ts,"printConsoleResults",FunctionDeclaration,219,260,42
packages/analyzer/src/cli.ts,"<inline>",ArrowFunction,230,234,5
packages/analyzer/src/cli.ts,"<inline>",ArrowFunction,246,254,9
packages/analyzer/src/index.ts,"StaticAnalyzer",ClassDeclaration,60,398,339
packages/analyzer/src/index.ts,"StaticAnalyzer.constructor",Constructor,72,77,6
packages/analyzer/src/index.ts,"StaticAnalyzer.initializeRules",MethodDeclaration,79,320,242
packages/analyzer/src/index.ts,"StaticAnalyzer.analyze",MethodDeclaration,322,356,35
packages/analyzer/src/index.ts,"StaticAnalyzer.scanDirectory",MethodDeclaration,358,370,13
packages/analyzer/src/index.ts,"StaticAnalyzer.shouldSkipDirectory",MethodDeclaration,372,375,4
packages/analyzer/src/index.ts,"StaticAnalyzer.shouldAnalyzeFile",MethodDeclaration,377,380,4
packages/analyzer/src/index.ts,"StaticAnalyzer.analyzeFile",MethodDeclaration,382,397,16
packages/analyzer/src/index.ts,"check",ArrowFunction,86,120,35
packages/analyzer/src/index.ts,"<inline>",ArrowFunction,90,117,28
packages/analyzer/src/index.ts,"check",ArrowFunction,130,169,40
packages/analyzer/src/index.ts,"<inline>",ArrowFunction,139,166,28
packages/analyzer/src/index.ts,"check",ArrowFunction,179,222,44
packages/analyzer/src/index.ts,"<inline>",ArrowFunction,183,219,37
packages/analyzer/src/index.ts,"<inline>",ArrowFunction,192,192,1
packages/analyzer/src/index.ts,"<inline>",ArrowFunction,192,192,1
packages/analyzer/src/index.ts,"check",ArrowFunction,232,274,43
packages/analyzer/src/index.ts,"<inline>",ArrowFunction,236,271,36
packages/analyzer/src/index.ts,"<inline>",ArrowFunction,244,270,27
packages/analyzer/src/index.ts,"check",ArrowFunction,284,318,35
packages/analyzer/src/index.ts,"<inline>",ArrowFunction,288,315,28
packages/analyzer/src/index.ts,"<inline>",ArrowFunction,337,349,13
packages/analyzer/src/index.ts,"<inline>",ArrowFunction,379,379,1
packages/analyzer/src/index.ts,"<inline>",ArrowFunction,386,389,4
packages/analyzer/src/index.ts,"generateSarifReport",FunctionDeclaration,400,404,5
packages/api-gateway/src/index.ts,"ApiGateway",ClassDeclaration,71,419,349
packages/api-gateway/src/index.ts,"ApiGateway.constructor",Constructor,78,84,7
packages/api-gateway/src/index.ts,"ApiGateway.setupBaseMiddleware",MethodDeclaration,86,127,42
packages/api-gateway/src/index.ts,"ApiGateway.createRequestContextMiddleware",MethodDeclaration,129,159,31
packages/api-gateway/src/index.ts,"ApiGateway.createCompressionMiddleware",MethodDeclaration,161,176,16
packages/api-gateway/src/index.ts,"ApiGateway.generateRequestId",MethodDeclaration,178,180,3
packages/api-gateway/src/index.ts,"ApiGateway.addMiddleware",MethodDeclaration,183,186,4
packages/api-gateway/src/index.ts,"ApiGateway.addRoute",MethodDeclaration,189,229,41
packages/api-gateway/src/index.ts,"ApiGateway.createRateLimitMiddleware",MethodDeclaration,231,266,36
packages/api-gateway/src/index.ts,"ApiGateway.createValidationMiddleware",MethodDeclaration,268,302,35
packages/api-gateway/src/index.ts,"ApiGateway.createAuthMiddleware",MethodDeclaration,304,330,27
packages/api-gateway/src/index.ts,"ApiGateway.createErrorHandlingWrapper",MethodDeclaration,332,356,25
packages/api-gateway/src/index.ts,"ApiGateway.addHealthChecks",MethodDeclaration,359,390,32
packages/api-gateway/src/index.ts,"ApiGateway.listen",MethodDeclaration,393,408,16
packages/api-gateway/src/index.ts,"ApiGateway.getApp",MethodDeclaration,411,413,3
packages/api-gateway/src/index.ts,"ApiGateway.getRoutes",MethodDeclaration,416,418,3
packages/api-gateway/src/index.ts,"<inline>",ArrowFunction,124,126,3
packages/api-gateway/src/index.ts,"<inline>",ArrowFunction,130,158,29
packages/api-gateway/src/index.ts,"<inline>",ArrowFunction,162,175,14
packages/api-gateway/src/index.ts,"<inline>",FunctionExpression,166,172,7
packages/api-gateway/src/index.ts,"<inline>",ArrowFunction,234,265,32
packages/api-gateway/src/index.ts,"validateSection",ArrowFunction,269,283,15
packages/api-gateway/src/index.ts,"validateSection",ArrowFunction,269,283,15
packages/api-gateway/src/index.ts,"<inline>",ArrowFunction,285,301,17
packages/api-gateway/src/index.ts,"<inline>",ArrowFunction,305,329,25
packages/api-gateway/src/index.ts,"<inline>",ArrowFunction,333,355,23
packages/api-gateway/src/index.ts,"handler",ArrowFunction,363,371,9
packages/api-gateway/src/index.ts,"handler",ArrowFunction,377,379,3
packages/api-gateway/src/index.ts,"handler",ArrowFunction,385,388,4
packages/api-gateway/src/index.ts,"<inline>",ArrowFunction,396,407,12
packages/api-gateway/src/index.ts,"<inline>",ArrowFunction,397,406,10
packages/api-gateway/src/index.ts,"RouteBuilder",ClassDeclaration,424,497,74
packages/api-gateway/src/index.ts,"RouteBuilder.create",MethodDeclaration,427,429,3
packages/api-gateway/src/index.ts,"RouteBuilder.path",MethodDeclaration,431,434,4
packages/api-gateway/src/index.ts,"RouteBuilder.method",MethodDeclaration,436,439,4
packages/api-gateway/src/index.ts,"RouteBuilder.get",MethodDeclaration,441,445,5
packages/api-gateway/src/index.ts,"RouteBuilder.post",MethodDeclaration,447,451,5
packages/api-gateway/src/index.ts,"RouteBuilder.put",MethodDeclaration,453,457,5
packages/api-gateway/src/index.ts,"RouteBuilder.delete",MethodDeclaration,459,463,5
packages/api-gateway/src/index.ts,"RouteBuilder.handler",MethodDeclaration,465,468,4
packages/api-gateway/src/index.ts,"RouteBuilder.middleware",MethodDeclaration,470,473,4
packages/api-gateway/src/index.ts,"RouteBuilder.requireAuth",MethodDeclaration,475,478,4
packages/api-gateway/src/index.ts,"RouteBuilder.rateLimit",MethodDeclaration,480,483,4
packages/api-gateway/src/index.ts,"RouteBuilder.validate",MethodDeclaration,485,488,4
packages/api-gateway/src/index.ts,"RouteBuilder.build",MethodDeclaration,490,496,7
packages/api-gateway/src/index.ts,"cors",ArrowFunction,504,508,5
packages/api-gateway/src/index.ts,"json",ArrowFunction,511,511,1
packages/api-gateway/src/index.ts,"urlencoded",ArrowFunction,514,514,1
packages/api-gateway/src/index.ts,"requestLogger",ArrowFunction,517,541,25
packages/api-gateway/src/index.ts,"<inline>",ArrowFunction,518,540,23
packages/api-gateway/src/index.ts,"<inline>",FunctionExpression,522,537,16
packages/api-gateway/src/index.ts,"errorHandler",ArrowFunction,544,564,21
packages/api-gateway/src/index.ts,"<inline>",ArrowFunction,545,563,19
packages/app/src/index.ts,"AppHealthCheck",ClassDeclaration,25,35,11
packages/app/src/index.ts,"AppHealthCheck.check",MethodDeclaration,28,34,7
packages/app/src/index.ts,"HttpServer",ClassDeclaration,39,186,148
packages/app/src/index.ts,"HttpServer.constructor",Constructor,46,51,6
packages/app/src/index.ts,"HttpServer.handleRequest",MethodDeclaration,53,77,25
packages/app/src/index.ts,"HttpServer.handleHealth",MethodDeclaration,79,120,42
packages/app/src/index.ts,"HttpServer.handleRoot",MethodDeclaration,122,134,13
packages/app/src/index.ts,"HttpServer.handleNotFound",MethodDeclaration,136,147,12
packages/app/src/index.ts,"HttpServer.handleServerError",MethodDeclaration,149,160,12
packages/app/src/index.ts,"HttpServer.start",MethodDeclaration,162,176,15
packages/app/src/index.ts,"HttpServer.stop",MethodDeclaration,178,185,8
packages/app/src/index.ts,"<inline>",ArrowFunction,81,97,17
packages/app/src/index.ts,"<inline>",ArrowFunction,100,100,1
packages/app/src/index.ts,"<inline>",ArrowFunction,102,102,1
packages/app/src/index.ts,"<inline>",ArrowFunction,163,175,13
packages/app/src/index.ts,"<inline>",ArrowFunction,167,174,8
packages/app/src/index.ts,"<inline>",ArrowFunction,179,184,6
packages/app/src/index.ts,"<inline>",ArrowFunction,180,183,4
packages/app/src/index.ts,"main",FunctionDeclaration,188,219,32
packages/app/src/index.ts,"<inline>",ArrowFunction,199,203,5
packages/app/src/index.ts,"<inline>",ArrowFunction,205,209,5
packages/config/src/index.ts,"ConfigValidationError",ClassDeclaration,17,25,9
packages/config/src/index.ts,"ConfigValidationError.constructor",Constructor,18,24,7
packages/config/src/index.ts,"EnvironmentConfigSource",ClassDeclaration,27,41,15
packages/config/src/index.ts,"EnvironmentConfigSource.constructor",Constructor,30,32,3
packages/config/src/index.ts,"EnvironmentConfigSource.get",MethodDeclaration,34,36,3
packages/config/src/index.ts,"EnvironmentConfigSource.has",MethodDeclaration,38,40,3
packages/config/src/index.ts,"MemoryConfigSource",ClassDeclaration,43,61,19
packages/config/src/index.ts,"MemoryConfigSource.constructor",Constructor,46,48,3
packages/config/src/index.ts,"MemoryConfigSource.get",MethodDeclaration,50,52,3
packages/config/src/index.ts,"MemoryConfigSource.has",MethodDeclaration,54,56,3
packages/config/src/index.ts,"MemoryConfigSource.set",MethodDeclaration,58,60,3
packages/config/src/index.ts,"ConfigManager",ClassDeclaration,66,171,106
packages/config/src/index.ts,"ConfigManager.constructor",Constructor,70,72,3
packages/config/src/index.ts,"ConfigManager.get",MethodDeclaration,75,85,11
packages/config/src/index.ts,"ConfigManager.has",MethodDeclaration,87,89,3
packages/config/src/index.ts,"ConfigManager.getRequired",MethodDeclaration,94,102,9
packages/config/src/index.ts,"ConfigManager.addValidationRule",MethodDeclaration,107,109,3
packages/config/src/index.ts,"ConfigManager.validate",MethodDeclaration,114,138,25
packages/config/src/index.ts,"ConfigManager.parseValue",MethodDeclaration,140,170,31
packages/config/src/index.ts,"<inline>",ArrowFunction,88,88,1
packages/config/src/index.ts,"isUrl",ArrowFunction,175,182,8
packages/config/src/index.ts,"isPort",ArrowFunction,184,187,4
packages/config/src/index.ts,"isNotDangerousDefault",ArrowFunction,189,197,9
packages/config/src/index.ts,"minLength",ArrowFunction,200,203,4
packages/config/src/index.ts,"<inline>",ArrowFunction,201,203,3
packages/config/src/index.ts,"isOneOf",ArrowFunction,206,209,4
packages/config/src/index.ts,"<inline>",ArrowFunction,207,209,3
packages/config/src/index.ts,"loadConfig",FunctionDeclaration,215,223,9
packages/config/src/index.ts,"loadValidatedConfig",FunctionDeclaration,228,280,53
packages/config/src/index.ts,"validator",ArrowFunction,238,238,1
packages/config/src/index.ts,"validator",ArrowFunction,245,245,1
packages/config/src/index.ts,"getTypedConfig",FunctionDeclaration,313,357,45
packages/config/src/index.ts,"loadTypedConfig",FunctionDeclaration,362,365,4
packages/contracts/src/index.ts,"success",ArrowFunction,80,84,5
packages/contracts/src/index.ts,"failure",ArrowFunction,86,90,5
packages/contracts/src/index.ts,"assertNonNull",FunctionDeclaration,94,101,8
packages/contracts/src/index.ts,"assertNumberFinite",FunctionDeclaration,103,107,5
packages/contracts/src/index.ts,"assertIndexInRange",FunctionDeclaration,109,119,11
packages/contracts/src/index.ts,"fail",FunctionDeclaration,121,123,3
packages/database/src/adapters.ts,"PostgresConnection",ClassDeclaration,10,268,259
packages/database/src/adapters.ts,"PostgresConnection.constructor",Constructor,14,47,34
packages/database/src/adapters.ts,"PostgresConnection.query",MethodDeclaration,49,77,29
packages/database/src/adapters.ts,"PostgresConnection.transaction",MethodDeclaration,79,98,20
packages/database/src/adapters.ts,"PostgresConnection.runTransactionClient",MethodDeclaration,100,120,21
packages/database/src/adapters.ts,"PostgresConnection.executeCallbackAndCommit",MethodDeclaration,122,145,24
packages/database/src/adapters.ts,"PostgresConnection.handleTransactionError",MethodDeclaration,147,160,14
packages/database/src/adapters.ts,"PostgresConnection.acquireClient",MethodDeclaration,162,171,10
packages/database/src/adapters.ts,"PostgresConnection.beginTransaction",MethodDeclaration,173,182,10
packages/database/src/adapters.ts,"PostgresConnection.createTransactionClient",MethodDeclaration,184,199,16
packages/database/src/adapters.ts,"PostgresConnection.safeQuery",MethodDeclaration,201,215,15
packages/database/src/adapters.ts,"PostgresConnection.safeCommit",MethodDeclaration,217,234,18
packages/database/src/adapters.ts,"PostgresConnection.safeRollback",MethodDeclaration,236,245,10
packages/database/src/adapters.ts,"PostgresConnection.safeRelease",MethodDeclaration,247,255,9
packages/database/src/adapters.ts,"PostgresConnection.close",MethodDeclaration,257,267,11
packages/database/src/adapters.ts,"<inline>",ArrowFunction,40,42,3
packages/database/src/adapters.ts,"<inline>",ArrowFunction,44,46,3
packages/database/src/adapters.ts,"query",ArrowFunction,186,191,6
packages/database/src/adapters.ts,"commit",ArrowFunction,192,194,3
packages/database/src/adapters.ts,"rollback",ArrowFunction,195,197,3
packages/database/src/adapters.ts,"RedisCache",ClassDeclaration,271,386,116
packages/database/src/adapters.ts,"RedisCache.constructor",Constructor,275,302,28
packages/database/src/adapters.ts,"RedisCache.connect",MethodDeclaration,304,314,11
packages/database/src/adapters.ts,"RedisCache.get",MethodDeclaration,316,328,13
packages/database/src/adapters.ts,"RedisCache.set",MethodDeclaration,330,347,18
packages/database/src/adapters.ts,"RedisCache.del",MethodDeclaration,349,360,12
packages/database/src/adapters.ts,"RedisCache.exists",MethodDeclaration,362,373,12
packages/database/src/adapters.ts,"RedisCache.close",MethodDeclaration,375,385,11
packages/database/src/adapters.ts,"<inline>",ArrowFunction,295,297,3
packages/database/src/adapters.ts,"<inline>",ArrowFunction,299,301,3
packages/database/src/index.ts,"BaseRepository",ClassDeclaration,43,157,115
packages/database/src/index.ts,"BaseRepository.constructor",Constructor,49,54,6
packages/database/src/index.ts,"BaseRepository.findById",MethodDeclaration,56,56,1
packages/database/src/index.ts,"BaseRepository.save",MethodDeclaration,57,57,1
packages/database/src/index.ts,"BaseRepository.delete",MethodDeclaration,58,58,1
packages/database/src/index.ts,"BaseRepository.findAll",MethodDeclaration,59,59,1
packages/database/src/index.ts,"BaseRepository.findOne",MethodDeclaration,62,74,13
packages/database/src/index.ts,"BaseRepository.findMany",MethodDeclaration,76,88,13
packages/database/src/index.ts,"BaseRepository.execute",MethodDeclaration,90,101,12
packages/database/src/index.ts,"BaseRepository.getCacheKey",MethodDeclaration,104,106,3
packages/database/src/index.ts,"BaseRepository.getFromCache",MethodDeclaration,108,126,19
packages/database/src/index.ts,"BaseRepository.setInCache",MethodDeclaration,128,141,14
packages/database/src/index.ts,"BaseRepository.invalidateCache",MethodDeclaration,143,156,14
packages/database/src/index.ts,"UserRepository",ClassDeclaration,168,248,81
packages/database/src/index.ts,"UserRepository.constructor",Constructor,171,180,10
packages/database/src/index.ts,"UserRepository.findById",MethodDeclaration,182,197,16
packages/database/src/index.ts,"UserRepository.findByEmail",MethodDeclaration,199,209,11
packages/database/src/index.ts,"UserRepository.save",MethodDeclaration,211,223,13
packages/database/src/index.ts,"UserRepository.delete",MethodDeclaration,225,236,12
packages/database/src/index.ts,"UserRepository.findAll",MethodDeclaration,238,247,10
packages/database/src/index.ts,"MigrationRunner",ClassDeclaration,258,370,113
packages/database/src/index.ts,"MigrationRunner.constructor",Constructor,263,266,4
packages/database/src/index.ts,"MigrationRunner.addMigration",MethodDeclaration,268,270,3
packages/database/src/index.ts,"MigrationRunner.initializeMigrationTable",MethodDeclaration,272,280,9
packages/database/src/index.ts,"MigrationRunner.getCurrentVersion",MethodDeclaration,282,285,4
packages/database/src/index.ts,"MigrationRunner.migrate",MethodDeclaration,287,315,29
packages/database/src/index.ts,"MigrationRunner.rollback",MethodDeclaration,317,342,26
packages/database/src/index.ts,"MigrationRunner.runMigration",MethodDeclaration,345,357,13
packages/database/src/index.ts,"MigrationRunner.rollbackMigration",MethodDeclaration,360,369,10
packages/database/src/index.ts,"<inline>",ArrowFunction,303,303,1
packages/database/src/index.ts,"<inline>",ArrowFunction,304,304,1
packages/database/src/index.ts,"<inline>",ArrowFunction,330,330,1
packages/database/src/index.ts,"<inline>",ArrowFunction,331,331,1
packages/database/src/index.ts,"<inline>",ArrowFunction,348,354,7
packages/database/src/index.ts,"<inline>",ArrowFunction,363,366,4
packages/database/src/index.ts,"DatabaseHealthCheck",ClassDeclaration,373,395,23
packages/database/src/index.ts,"DatabaseHealthCheck.constructor",Constructor,376,378,3
packages/database/src/index.ts,"DatabaseHealthCheck.check",MethodDeclaration,380,394,15
packages/database/src/index.ts,"CacheHealthCheck",ClassDeclaration,397,422,26
packages/database/src/index.ts,"CacheHealthCheck.constructor",Constructor,400,402,3
packages/database/src/index.ts,"CacheHealthCheck.check",MethodDeclaration,404,421,18
packages/database/src/repositories/user-adapter.ts,"PostgresUserAdapter",ClassDeclaration,15,164,150
packages/database/src/repositories/user-adapter.ts,"PostgresUserAdapter.constructor",Constructor,19,22,4
packages/database/src/repositories/user-adapter.ts,"PostgresUserAdapter.transformFromDb",MethodDeclaration,24,32,9
packages/database/src/repositories/user-adapter.ts,"PostgresUserAdapter.findById",MethodDeclaration,34,59,26
packages/database/src/repositories/user-adapter.ts,"PostgresUserAdapter.findByEmail",MethodDeclaration,61,86,26
packages/database/src/repositories/user-adapter.ts,"PostgresUserAdapter.save",MethodDeclaration,88,130,43
packages/database/src/repositories/user-adapter.ts,"PostgresUserAdapter.delete",MethodDeclaration,132,142,11
packages/database/src/repositories/user-adapter.ts,"PostgresUserAdapter.findAll",MethodDeclaration,144,163,20
packages/database/src/repositories/user-adapter.ts,"<inline>",ArrowFunction,150,150,1
packages/domain-sample/src/index.ts,"UserService",ClassDeclaration,16,40,25
packages/domain-sample/src/index.ts,"UserService.create",MethodDeclaration,19,31,13
packages/domain-sample/src/index.ts,"UserService.findById",MethodDeclaration,33,35,3
packages/domain-sample/src/index.ts,"UserService.findAll",MethodDeclaration,37,39,3
packages/eslint-plugin-foundation/src/rules/complexity-delta-justified.ts,"getBaseline",FunctionDeclaration,11,18,8
packages/eslint-plugin-foundation/src/rules/require-dbc-on-exported.ts,"isAssertionCall",FunctionDeclaration,12,18,7
packages/events/src/index.ts,"InMemoryEventStore",ClassDeclaration,39,190,152
packages/events/src/index.ts,"InMemoryEventStore.constructor",Constructor,46,48,3
packages/events/src/index.ts,"InMemoryEventStore.saveEvents",MethodDeclaration,50,89,40
packages/events/src/index.ts,"InMemoryEventStore.loadEvents",MethodDeclaration,91,104,14
packages/events/src/index.ts,"InMemoryEventStore.loadEventStream",MethodDeclaration,106,122,17
packages/events/src/index.ts,"InMemoryEventStore.saveSnapshot",MethodDeclaration,124,133,10
packages/events/src/index.ts,"InMemoryEventStore.loadSnapshot",MethodDeclaration,135,141,7
packages/events/src/index.ts,"InMemoryEventStore.subscribe",MethodDeclaration,144,150,7
packages/events/src/index.ts,"InMemoryEventStore.publishEvent",MethodDeclaration,152,166,15
packages/events/src/index.ts,"InMemoryEventStore.getAllEvents",MethodDeclaration,169,179,11
packages/events/src/index.ts,"InMemoryEventStore.getEventsByType",MethodDeclaration,181,184,4
packages/events/src/index.ts,"InMemoryEventStore.getEventsAfter",MethodDeclaration,186,189,4
packages/events/src/index.ts,"<inline>",ArrowFunction,65,74,10
packages/events/src/index.ts,"<inline>",ArrowFunction,100,100,1
packages/events/src/index.ts,"<inline>",ArrowFunction,172,176,5
packages/events/src/index.ts,"<inline>",ArrowFunction,178,178,1
packages/events/src/index.ts,"<inline>",ArrowFunction,183,183,1
packages/events/src/index.ts,"<inline>",ArrowFunction,188,188,1
packages/events/src/index.ts,"AggregateRoot",ClassDeclaration,196,254,59
packages/events/src/index.ts,"AggregateRoot.constructor",Constructor,201,203,3
packages/events/src/index.ts,"AggregateRoot.getId",MethodDeclaration,205,207,3
packages/events/src/index.ts,"AggregateRoot.getVersion",MethodDeclaration,209,211,3
packages/events/src/index.ts,"AggregateRoot.getUncommittedEvents",MethodDeclaration,213,215,3
packages/events/src/index.ts,"AggregateRoot.markEventsAsCommitted",MethodDeclaration,217,219,3
packages/events/src/index.ts,"AggregateRoot.applyEvent",MethodDeclaration,221,225,5
packages/events/src/index.ts,"AggregateRoot.handle",MethodDeclaration,227,227,1
packages/events/src/index.ts,"AggregateRoot.fromHistory",MethodDeclaration,229,253,25
packages/events/src/index.ts,"EventBus",ClassDeclaration,260,300,41
packages/events/src/index.ts,"EventBus.constructor",Constructor,264,266,3
packages/events/src/index.ts,"EventBus.subscribe",MethodDeclaration,268,274,7
packages/events/src/index.ts,"EventBus.publish",MethodDeclaration,276,299,24
packages/events/src/index.ts,"<inline>",ArrowFunction,285,296,12
packages/events/src/index.ts,"DomainEventFactory",ClassDeclaration,305,320,16
packages/events/src/index.ts,"DomainEventFactory.create",MethodDeclaration,306,319,14
packages/observability/src/index.ts,"InMemoryTracer",ClassDeclaration,71,164,94
packages/observability/src/index.ts,"InMemoryTracer.constructor",Constructor,75,77,3
packages/observability/src/index.ts,"InMemoryTracer.startSpan",MethodDeclaration,79,105,27
packages/observability/src/index.ts,"InMemoryTracer.finishSpan",MethodDeclaration,107,121,15
packages/observability/src/index.ts,"InMemoryTracer.extractSpan",MethodDeclaration,123,126,4
packages/observability/src/index.ts,"InMemoryTracer.injectSpan",MethodDeclaration,128,132,5
packages/observability/src/index.ts,"InMemoryTracer.exportSpan",MethodDeclaration,134,150,17
packages/observability/src/index.ts,"InMemoryTracer.getSpan",MethodDeclaration,152,155,4
packages/observability/src/index.ts,"InMemoryTracer.getAllSpans",MethodDeclaration,157,159,3
packages/observability/src/index.ts,"InMemoryTracer.getTrace",MethodDeclaration,161,163,3
packages/observability/src/index.ts,"<inline>",ArrowFunction,162,162,1
packages/observability/src/index.ts,"ConsoleLogOutput",ClassDeclaration,166,177,12
packages/observability/src/index.ts,"ConsoleLogOutput.write",MethodDeclaration,167,176,10
packages/observability/src/index.ts,"StructuredLogOutput",ClassDeclaration,179,193,15
packages/observability/src/index.ts,"StructuredLogOutput.write",MethodDeclaration,180,192,13
packages/observability/src/index.ts,"AppLogger",ClassDeclaration,197,257,61
packages/observability/src/index.ts,"AppLogger.constructor",Constructor,203,211,9
packages/observability/src/index.ts,"AppLogger.setRequestId",MethodDeclaration,213,215,3
packages/observability/src/index.ts,"AppLogger.clearRequestId",MethodDeclaration,217,219,3
packages/observability/src/index.ts,"AppLogger.debug",MethodDeclaration,221,223,3
packages/observability/src/index.ts,"AppLogger.info",MethodDeclaration,225,227,3
packages/observability/src/index.ts,"AppLogger.warn",MethodDeclaration,229,231,3
packages/observability/src/index.ts,"AppLogger.error",MethodDeclaration,233,235,3
packages/observability/src/index.ts,"AppLogger.log",MethodDeclaration,237,252,16
packages/observability/src/index.ts,"AppLogger.child",MethodDeclaration,254,256,3
packages/observability/src/index.ts,"<inline>",ArrowFunction,251,251,1
packages/observability/src/index.ts,"createLogger",FunctionDeclaration,262,269,8
packages/observability/src/index.ts,"SimpleMetrics",ClassDeclaration,293,378,86
packages/observability/src/index.ts,"SimpleMetrics.counter",MethodDeclaration,298,305,8
packages/observability/src/index.ts,"SimpleMetrics.histogram",MethodDeclaration,307,315,9
packages/observability/src/index.ts,"SimpleMetrics.gauge",MethodDeclaration,317,331,15
packages/observability/src/index.ts,"SimpleMetrics.getMetrics",MethodDeclaration,333,339,7
packages/observability/src/index.ts,"SimpleMetrics.getMetricsString",MethodDeclaration,342,377,36
packages/observability/src/index.ts,"inc",ArrowFunction,300,303,4
packages/observability/src/index.ts,"observe",ArrowFunction,309,313,5
packages/observability/src/index.ts,"set",ArrowFunction,319,321,3
packages/observability/src/index.ts,"inc",ArrowFunction,322,325,4
packages/observability/src/index.ts,"dec",ArrowFunction,326,329,4
packages/observability/src/index.ts,"<inline>",ArrowFunction,361,361,1
packages/observability/src/index.ts,"<inline>",ArrowFunction,369,369,1
packages/observability/src/index.ts,"PrometheusMetricsCollector",ClassDeclaration,381,422,42
packages/observability/src/index.ts,"PrometheusMetricsCollector.constructor",Constructor,387,392,6
packages/observability/src/index.ts,"PrometheusMetricsCollector.incrementCounter",MethodDeclaration,394,397,4
packages/observability/src/index.ts,"PrometheusMetricsCollector.setGauge",MethodDeclaration,399,402,4
packages/observability/src/index.ts,"PrometheusMetricsCollector.observeHistogram",MethodDeclaration,404,407,4
packages/observability/src/index.ts,"PrometheusMetricsCollector.getMetrics",MethodDeclaration,409,411,3
packages/observability/src/index.ts,"PrometheusMetricsCollector.recordHttpRequest",MethodDeclaration,414,417,4
packages/observability/src/index.ts,"PrometheusMetricsCollector.setActiveConnections",MethodDeclaration,419,421,3
packages/observability/src/index.ts,"correlationMiddleware",FunctionDeclaration,431,461,31
packages/observability/src/index.ts,"<inline>",ArrowFunction,434,434,1
packages/observability/src/index.ts,"<inline>",ArrowFunction,438,460,23
packages/observability/src/index.ts,"<inline>",ArrowFunction,440,440,1
packages/observability/src/index.ts,"metricsMiddleware",FunctionDeclaration,464,495,32
packages/observability/src/index.ts,"<inline>",ArrowFunction,465,494,30
packages/observability/src/index.ts,"<inline>",ArrowFunction,472,491,20
packages/observability/src/index.ts,"createObservabilitySetup",FunctionDeclaration,498,510,13
packages/observability/src/middleware.ts,"ObservabilityMiddleware",ClassDeclaration,55,418,364
packages/observability/src/middleware.ts,"ObservabilityMiddleware.constructor",Constructor,61,83,23
packages/observability/src/middleware.ts,"ObservabilityMiddleware.buildConfig",MethodDeclaration,85,99,15
packages/observability/src/middleware.ts,"ObservabilityMiddleware.parseLogLevel",MethodDeclaration,101,109,9
packages/observability/src/middleware.ts,"ObservabilityMiddleware.middleware",MethodDeclaration,114,165,52
